datetime,weekday,weekend,location1,location2,device_type,SSID,RSSI,ping_ms,download_Mbps,upload_Mbps,packet_loss_rate,ping_jitter_ms,ap_code,client,floor_client,building_client
2025-11-21 19:10,5,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-54,2.44,148.57,193.5,0,0.29,CLIENT_AP_2F207H0055121,14,148,588
2025-11-21 19:11,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.7,96.87,131.34,0,0.61,CLIENT_AP_B2F0155121,4,118,582
2025-11-21 19:12,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,2.89,224.92,364.28,0,0.44,CLIENT_AP_1F104H0013121,22,142,582
2025-11-21 19:13,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.61,91.14,128.38,0,0.13,CLIENT_AP_B2F0155121,4,118,582
2025-11-21 19:14,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,2.91,220.16,365.15,0,0.62,CLIENT_AP_1F104H0013121,22,142,582
2025-11-21 19:15,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.91,90.27,131.17,0,0.14,CLIENT_AP_B2F0155121,4,118,582
2025-11-21 19:16,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,3.46,232.85,365.82,0,1.26,CLIENT_AP_1F104H0013121,19,142,561
2025-11-21 19:17,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.74,91.1,121.48,0,0.1,CLIENT_AP_B2F0155121,3,113,561
2025-11-21 19:18,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,2.63,233.41,362.25,0,0.18,CLIENT_AP_1F104H0013121,19,142,561
2025-11-21 19:19,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.61,98.61,138.2,0,0.15,CLIENT_AP_B2F0155121,3,113,561
2025-11-21 19:21,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,106.97,132.76,0,0.22,CLIENT_AP_B2F0155121,3,115,552
2025-11-21 19:22,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,5.64,230.24,363.44,0,1.06,CLIENT_AP_1F104H0013121,19,138,552
2025-11-21 19:23,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,97.07,135.5,0,0.14,CLIENT_AP_B2F0155121,3,115,552
2025-11-21 19:24,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.65,207.71,365.95,0,0.27,CLIENT_AP_1F104H0013121,19,138,552
2025-11-21 19:25,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.64,96.78,131.03,0,1.94,CLIENT_AP_B2F0155121,3,115,552
2025-11-21 19:26,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.8,221.95,367.26,0,0.22,CLIENT_AP_1F104H0013121,18,137,559
2025-11-21 19:27,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,98.29,137.82,0,0.23,CLIENT_AP_B2F0155121,3,114,559
2025-11-21 19:28,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,3.24,256.16,353.72,0,0.47,CLIENT_AP_1F104H0013121,18,137,559
2025-11-21 19:29,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.82,88.7,130.32,0,0.4,CLIENT_AP_B2F0155121,3,114,559
2025-11-21 19:31,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.01,101.57,125.33,0,1.89,CLIENT_AP_B2F0155121,2,118,560
2025-11-21 19:32,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.68,231.6,367.29,0,1.88,CLIENT_AP_1F104H0013121,16,135,560
2025-11-21 19:33,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,4.09,93.44,124.09,0,1.63,CLIENT_AP_B2F0155121,2,118,560
2025-11-21 19:34,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,3.66,223.29,364.36,0,0.99,CLIENT_AP_1F104H0013121,16,135,560
2025-11-21 19:35,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.47,97.1,131.47,0,0.14,CLIENT_AP_B2F0155121,2,118,560
2025-11-21 19:36,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,4.83,217.1,365.65,0,2.67,CLIENT_AP_1F104H0013121,14,140,560
2025-11-21 19:37,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.94,99.44,134.25,0,0.23,CLIENT_AP_B2F0155121,2,118,560
2025-11-21 19:38,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,5.06,226.16,321.3,0,9.07,CLIENT_AP_1F104H0013121,14,140,560
2025-11-21 19:39,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,96.97,135.1,0,0.32,CLIENT_AP_B2F0155121,2,118,560
2025-11-21 19:40,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.79,163.02,248.05,0,0.46,CLIENT_AP_1F104H0013121,14,140,560
2025-11-21 19:41,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,98.43,117.51,0,0.41,CLIENT_AP_B2F0155121,2,111,562
2025-11-21 19:42,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.44,187.14,298.94,0,4.49,CLIENT_AP_1F104H0013121,16,135,562
2025-11-21 19:43,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.35,97.42,130.9,0,0.87,CLIENT_AP_B2F0155121,2,111,562
2025-11-21 19:44,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,5.76,218.45,324.02,0,1.36,CLIENT_AP_1F104H0013121,16,135,562
2025-11-21 19:45,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,104.3,134.14,0,0.09,CLIENT_AP_B2F0155121,2,111,562
2025-11-21 19:46,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.07,218.19,363.28,0,0.37,CLIENT_AP_1F104H0013121,16,131,554
2025-11-21 19:47,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.75,103.89,126.89,0,0.74,CLIENT_AP_B2F0155121,2,114,554
2025-11-21 19:48,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,4.38,231.69,364.28,0,2.07,CLIENT_AP_1F104H0013121,16,131,554
2025-11-21 19:49,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,93.43,138.64,0,3.67,CLIENT_AP_B2F0155121,2,114,554
2025-11-21 19:50,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.14,233.19,362.3,0,1.01,CLIENT_AP_1F104H0013121,16,131,554
2025-11-21 19:51,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.92,93.9,134.49,0,0.25,CLIENT_AP_B2F0155121,2,114,557
2025-11-21 19:52,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,7.34,217.76,359.75,0,2.75,CLIENT_AP_1F104H0013121,16,142,557
2025-11-21 19:53,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,99.29,132.54,0,0.12,CLIENT_AP_B2F0155121,2,114,557
2025-11-21 19:54,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,11.7,224.97,365.01,0,0.66,CLIENT_AP_1F104H0013121,16,142,557
2025-11-21 19:55,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.04,100.42,132.35,0,1.48,CLIENT_AP_B2F0155121,2,114,557
2025-11-21 19:56,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.96,215.57,365.63,0,0.47,CLIENT_AP_1F104H0013121,18,130,543
2025-11-21 19:57,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.77,97.02,130.02,0,0.35,CLIENT_AP_B2F0155121,2,118,543
2025-11-21 19:58,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.67,218.21,365.81,0,0.29,CLIENT_AP_1F104H0013121,18,130,543
2025-11-21 19:59,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.74,98.78,130.69,0,0.24,CLIENT_AP_B2F0155121,2,118,543
2025-11-21 20:00,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,3.87,225.88,329.33,0,2.14,CLIENT_AP_1F104H0013121,18,130,543
2025-11-21 20:01,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.63,100.16,131.48,0,0.22,CLIENT_AP_B2F0155121,2,128,562
2025-11-21 20:02,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,7.72,216.94,364.97,0,2.08,CLIENT_AP_1F104H0013121,18,131,562
2025-11-21 20:03,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.78,99.73,131.65,0,0.6,CLIENT_AP_B2F0155121,2,128,562
2025-11-21 20:04,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.81,242.17,360.98,0,0.65,CLIENT_AP_1F104H0013121,18,131,562
2025-11-21 20:05,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.65,77.21,121.19,0,0.43,CLIENT_AP_B2F0155121,2,128,562
2025-11-21 20:06,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,3.2,222.88,366.36,0,0.83,CLIENT_AP_1F104H0013121,19,133,552
2025-11-21 20:07,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.85,92.43,127.91,0,0.26,CLIENT_AP_B2F0155121,3,126,552
2025-11-21 20:08,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.8,236.17,362.13,0,0.31,CLIENT_AP_1F104H0013121,19,133,552
2025-11-21 20:09,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.57,96.82,131.03,0,0.32,CLIENT_AP_B2F0155121,3,126,552
2025-11-21 20:10,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.24,220.77,363.54,0,1.2,CLIENT_AP_1F104H0013121,19,133,552
2025-11-21 20:11,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.88,92.15,141.19,0,0.51,CLIENT_AP_B2F0155121,1,128,555
2025-11-21 20:12,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.95,243.88,363.04,0,0.6,CLIENT_AP_1F104H0013121,18,134,555
2025-11-21 20:14,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.11,237.78,366.66,0,0.8,CLIENT_AP_1F104H0013121,18,134,555
2025-11-21 20:15,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.84,94.68,138.6,0,2.7,CLIENT_AP_B2F0155121,1,128,555
2025-11-21 20:16,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,8.97,226.67,364.83,0,2.12,CLIENT_AP_1F104H0013121,18,127,548
2025-11-21 20:17,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.82,79.77,124.76,0,0.14,CLIENT_AP_B2F0155121,2,132,548
2025-11-21 20:18,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.67,215.36,361.26,0,0.26,CLIENT_AP_1F104H0013121,18,127,548
2025-11-21 20:19,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.58,81.01,129.22,0,0.42,CLIENT_AP_B2F0155121,2,132,548
2025-11-21 20:21,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2,81.21,127.32,0,4.15,CLIENT_AP_B2F0155121,2,130,541
2025-11-21 20:22,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-66,2.69,217.23,362.48,0,0.21,CLIENT_AP_1F104H0013121,20,126,541
2025-11-21 20:24,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-67,2.69,209.06,362.23,0,0.28,CLIENT_AP_1F104H0013121,20,126,541
2025-11-21 20:25,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.96,86.93,133.1,0,0.34,CLIENT_AP_B2F0155121,2,130,541
2025-11-21 20:26,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.88,227.86,361.08,0,0.28,CLIENT_AP_1F104H0013121,20,129,538
2025-11-21 20:27,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.01,97.2,141.35,0,0.27,CLIENT_AP_B2F0155121,1,126,538
2025-11-21 20:28,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,3,195.97,365.09,0,0.33,CLIENT_AP_1F104H0013121,20,129,538
2025-11-21 20:29,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.14,94.89,140.09,0,0.63,CLIENT_AP_B2F0155121,1,126,538
2025-11-21 20:30,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-67,2.89,202.1,336.02,0,0.22,CLIENT_AP_1F104H0013121,20,129,538
2025-11-21 20:31,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.85,98.38,141.5,0,2.91,CLIENT_AP_B2F0155121,1,124,533
2025-11-21 20:32,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-65,3.19,196.57,326.1,0,1.36,CLIENT_AP_1F104H0013121,20,132,533
2025-11-21 20:33,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.77,92.53,142.46,0,0.38,CLIENT_AP_B2F0155121,1,124,533
2025-11-21 20:34,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-67,2.94,200.03,353.96,0,0.66,CLIENT_AP_1F104H0013121,20,132,533
2025-11-21 20:35,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,95.72,139.92,0,0.12,CLIENT_AP_B2F0155121,1,124,533
2025-11-21 20:36,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.95,232.91,364.04,0,1.77,CLIENT_AP_1F104H0013121,20,119,518
2025-11-21 20:37,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.73,93.66,138.91,0,0.33,CLIENT_AP_B2F0155121,1,130,518
2025-11-21 20:38,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,2.97,230.59,367.02,0,0.57,CLIENT_AP_1F104H0013121,20,119,518
2025-11-21 20:39,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3.11,97.67,139.94,0,0.8,CLIENT_AP_B2F0155121,1,130,518
2025-11-21 20:40,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.53,216.5,364.93,0,0.7,CLIENT_AP_1F104H0013121,20,119,518
2025-11-21 20:41,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,97.25,135.72,0,9.8,CLIENT_AP_B2F0155121,2,128,520
2025-11-21 20:42,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-65,2.9,232.89,308.73,0,0.47,CLIENT_AP_1F104H0013121,21,119,520
2025-11-21 20:43,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.81,97.18,139.21,0,0.12,CLIENT_AP_B2F0155121,2,128,520
2025-11-21 20:44,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-65,3.03,223.08,359.7,0,0.58,CLIENT_AP_1F104H0013121,21,119,520
2025-11-21 20:45,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.59,99.04,139.08,0,3.24,CLIENT_AP_B2F0155121,2,128,520
2025-11-21 20:46,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.94,227.61,326.81,0,0.29,CLIENT_AP_1F104H0013121,21,117,511
2025-11-21 20:48,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-67,3.12,239.36,358.57,0,0.4,CLIENT_AP_1F104H0013121,21,117,511
2025-11-21 20:49,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.8,94.98,128.18,0,0.28,CLIENT_AP_B2F0155121,3,128,511
2025-11-21 20:51,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.76,100.46,132.38,0,0.2,CLIENT_AP_B2F0155121,2,123,511
2025-11-21 20:52,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,2.65,152.27,222.03,0,0.49,CLIENT_AP_1F104H0013121,22,113,511
2025-11-21 20:53,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.79,94.55,130.7,0,0.28,CLIENT_AP_B2F0155121,2,123,511
2025-11-21 20:54,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.53,185.94,255.2,0,0.26,CLIENT_AP_1F104H0013121,22,113,511
2025-11-21 20:55,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.49,92.03,129.06,0,0.2,CLIENT_AP_B2F0155121,2,123,511
2025-11-21 20:56,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,5.12,211.41,317.89,0,1.65,CLIENT_AP_1F104H0013121,21,117,488
2025-11-21 20:58,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.65,123.03,213.43,0,0.18,CLIENT_AP_1F104H0013121,21,117,488
2025-11-21 20:59,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.21,99.6,141.58,0,2.11,CLIENT_AP_B2F0155121,2,111,488
2025-11-21 21:01,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.6,92.81,140.59,0,0.48,CLIENT_AP_B2F0155121,1,101,500
2025-11-21 21:02,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.71,151.09,245.74,0,0.25,CLIENT_AP_1F104H0013121,23,135,500
2025-11-21 21:03,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.54,97.17,143.12,0,0.29,CLIENT_AP_B2F0155121,1,101,500
2025-11-21 21:04,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,3.37,123.63,240.34,0,0.49,CLIENT_AP_1F104H0013121,23,135,500
2025-11-21 21:05,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.8,93.53,143.69,0,0.32,CLIENT_AP_B2F0155121,1,101,500
2025-11-21 21:06,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,3.17,189.27,257.72,0,0.28,CLIENT_AP_1F104H0013121,22,123,470
2025-11-21 21:07,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.67,95.98,131.03,0,0.07,CLIENT_AP_B2F0155121,1,100,470
2025-11-21 21:08,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.83,160.9,271.7,0,0.82,CLIENT_AP_1F104H0013121,22,123,470
2025-11-21 21:09,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,99.52,128.56,0,0.26,CLIENT_AP_B2F0155121,1,100,470
2025-11-21 21:10,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.74,192.64,278.73,0,0.24,CLIENT_AP_1F104H0013121,22,123,470
2025-11-21 21:11,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.79,106.3,129.57,0,0.09,CLIENT_AP_B2F0155121,3,98,454
2025-11-21 21:12,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-70,2.98,160.65,258.66,0,0.24,CLIENT_AP_1F104H0013121,21,110,454
2025-11-21 21:13,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.92,96.92,131.58,0,3.19,CLIENT_AP_B2F0155121,3,98,454
2025-11-21 21:14,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,2.85,140.75,161.47,0,0.56,CLIENT_AP_1F104H0013121,21,110,454
2025-11-21 21:15,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.78,100.74,130.29,0,0.38,CLIENT_AP_B2F0155121,3,98,454
2025-11-21 21:16,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-83,2.77,134.87,269.54,0,0.16,CLIENT_AP_1F104H0013121,20,114,452
2025-11-21 21:17,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.75,97.6,141,0,0.08,CLIENT_AP_B2F0155121,3,97,452
2025-11-21 21:18,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-66,2.73,192.03,293.52,0,0.25,CLIENT_AP_1F104H0013121,20,114,452
2025-11-21 21:19,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.98,94.5,142.4,0,0.4,CLIENT_AP_B2F0155121,3,97,452
2025-11-21 21:20,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.85,187.76,290.52,0,0.56,CLIENT_AP_1F104H0013121,20,114,452
2025-11-21 21:21,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.63,102.98,135.42,0,3.33,CLIENT_AP_B2F0155121,2,96,442
2025-11-21 21:22,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,6.22,204.42,270.88,0,0.26,CLIENT_AP_1F104H0013121,22,113,442
2025-11-21 21:23,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.89,95.45,137.46,0,0.18,CLIENT_AP_B2F0155121,2,96,442
2025-11-21 21:24,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.69,190.18,270.35,0,0.42,CLIENT_AP_1F104H0013121,22,113,442
2025-11-21 21:25,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.67,99.31,136.72,0,0.08,CLIENT_AP_B2F0155121,2,96,442
2025-11-21 21:26,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-68,3.02,178.54,261.36,0,0.7,CLIENT_AP_1F104H0013121,21,117,431
2025-11-21 21:27,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.74,104.39,136.38,0,0.75,CLIENT_AP_B2F0155121,2,87,431
2025-11-21 21:28,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,5.21,165.99,260.2,0,1.86,CLIENT_AP_1F104H0013121,21,117,431
2025-11-21 21:29,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.63,101.96,141.5,0,0.26,CLIENT_AP_B2F0155121,2,87,431
2025-11-21 21:30,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-69,2.89,132.78,226.23,0,0.8,CLIENT_AP_1F104H0013121,21,117,431
2025-11-21 21:31,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,97.17,136.24,0,0.09,CLIENT_AP_B2F0155121,2,87,423
2025-11-21 21:32,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.83,204.99,314.11,0,0.64,CLIENT_AP_1F104H0013121,22,111,423
2025-11-21 21:33,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.7,96.54,137.34,0,0.3,CLIENT_AP_B2F0155121,2,87,423
2025-11-21 21:34,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,3.06,192.68,306.8,0,0.78,CLIENT_AP_1F104H0013121,22,111,423
2025-11-21 21:35,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,97.93,131.23,0,0.18,CLIENT_AP_B2F0155121,2,87,423
2025-11-21 21:36,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,4.95,185.44,296.21,0,0.34,CLIENT_AP_1F104H0013121,20,114,420
2025-11-21 21:37,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.68,104.82,141.37,0,0.13,CLIENT_AP_B2F0155121,2,86,420
2025-11-21 21:38,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,2.46,187.43,275.03,0,0.55,CLIENT_AP_1F104H0013121,20,114,420
2025-11-21 21:39,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.68,103.79,139.31,0,0.09,CLIENT_AP_B2F0155121,2,86,420
2025-11-21 21:40,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,2.59,213.64,276.09,0,0.24,CLIENT_AP_1F104H0013121,20,114,420
2025-11-21 21:41,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.53,105.71,142.83,0,0.18,CLIENT_AP_B2F0155121,2,89,425
2025-11-21 21:42,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,2.78,202.83,264.61,0,0.24,CLIENT_AP_1F104H0013121,21,125,425
2025-11-21 21:43,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.63,100.86,141.17,0,0.28,CLIENT_AP_B2F0155121,2,89,425
2025-11-21 21:44,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,6.92,212.01,262.85,0,3.09,CLIENT_AP_1F104H0013121,21,125,425
2025-11-21 21:45,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.7,91.78,134.28,0,0.14,CLIENT_AP_B2F0155121,2,89,425
2025-11-21 21:46,5,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,2.79,212.66,321.67,0,0.28,CLIENT_AP_1F104H0013121,19,110,409
2025-11-21 21:47,5,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.55,103.4,139.91,0,1.5,CLIENT_AP_B2F0155121,2,87,409
